"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-6937.55785601041,6.28096772573122,8.33708874595566e-18
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-6932.58825193387,6.18339099288605,1.20028962491449e-15
"3","GTR","relaxed_log_normal","coalescent_constant_population",-6931.6887824669,6.47229161425838,2.95067025235439e-15
"4","GTR","relaxed_log_normal","coalescent_exp_population",-6927.89471822428,5.71111494888721,1.31117857112981e-13
"5","GTR","relaxed_log_normal","yule",-6931.50566261092,7.08626427664832,3.54363205258031e-15
"6","GTR","strict","birth_death",-6935.32424944434,6.89953846868265,7.7813944494688e-17
"7","GTR","strict","coalescent_bayesian_skyline",-7012.19708147043,6.52417739105853,3.20339632970554e-50
"8","GTR","strict","coalescent_constant_population",-6934.97855113696,6.80378600616971,1.09949256812242e-16
"9","GTR","strict","coalescent_exp_population",-6924.36996408199,6.093683476371,4.45085162672183e-12
"10","GTR","strict","yule",-6916.52686983157,4.81174685698714,0.0000000113411128238352
"11","HKY","relaxed_log_normal","birth_death",-6931.96265432324,6.26036455788902,2.24377674373893e-15
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-6916.67661846993,5.54678261244005,0.00000000976384021552213
"13","HKY","relaxed_log_normal","coalescent_constant_population",-6904.6050691109,4.02184325985607,0.00170697805664344
"14","HKY","relaxed_log_normal","coalescent_exp_population",-6924.6492434243,7.15094404573926,3.36630637576696e-12
"15","HKY","relaxed_log_normal","yule",-6918.01394257758,4.77482925247835,0.00000000256346966845144
"16","HKY","strict","birth_death",-6898.27066463485,2.85028915018286,0.962110265173852
"17","HKY","strict","coalescent_bayesian_skyline",-6918.3605737285,5.06267715428957,0.00000000181254245183475
"18","HKY","strict","coalescent_constant_population",-6933.57836349194,5.93502849324133,4.45949895007268e-16
"19","HKY","strict","coalescent_exp_population",-6906.58845612028,3.8816619899339,0.000234884254414882
"20","HKY","strict","yule",-6915.20790044298,5.37594257417496,0.0000000424108325677351
"21","JC69","relaxed_log_normal","birth_death",-6901.75057473117,3.81311492632287,0.0296427912741317
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-6927.1006237799,5.86271468044483,2.90089946644748e-13
"23","JC69","relaxed_log_normal","coalescent_constant_population",-6914.18392233819,4.92230546909845,0.000000118082309506019
"24","JC69","relaxed_log_normal","coalescent_exp_population",-6912.177603704,5.06325872752614,0.000000878047378188532
"25","JC69","relaxed_log_normal","yule",-6909.21335447067,3.85635660536924,0.0000170166879728456
"26","JC69","strict","birth_death",-6903.30188169184,3.21403789118557,0.00628340485464483
"27","JC69","strict","coalescent_bayesian_skyline",-6913.8032608442,4.28654426510239,0.000000172784199388939
"28","JC69","strict","coalescent_constant_population",-6911.96249091536,4.86309316803761,0.00000108878028306922
"29","JC69","strict","coalescent_exp_population",-6912.29583815534,4.54767177439031,0.000000780134314024698
"30","TN93","relaxed_log_normal","birth_death",-6916.94145479716,4.91647345480593,0.00000000749210246073661
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-6920.32209352139,6.05962428918246,0.000000000254924141162397
"32","TN93","relaxed_log_normal","coalescent_constant_population",-6920.47149642078,4.95812330044748,0.000000000219546293778733
"33","TN93","relaxed_log_normal","coalescent_exp_population",-6919.61435288929,4.77915137193877,0.000000000517343284483571
"34","TN93","relaxed_log_normal","yule",-6915.99249519471,5.21329315952704,0.0000000193522571830233
"35","TN93","strict","birth_death",-6913.77085778775,5.49285437140631,0.000000178474631366257
"36","TN93","strict","coalescent_bayesian_skyline",-6920.92769079969,4.76160349315559,0.000000000139124433396318
"37","TN93","strict","coalescent_constant_population",-6913.61499832056,4.2361570116903,0.000000208576511825522
"38","TN93","strict","coalescent_exp_population",-6922.80184987528,5.28499941062666,2.13533718945323e-11
"39","TN93","strict","yule",-6911.91746676468,4.55422371418803,0.00000113892201482449
