"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-8240.42717191858,6.29975258747359,3.02436588366279e-13
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-8237.90267141092,5.1237366444345,3.77581728626809e-12
"3","GTR","relaxed_log_normal","coalescent_constant_population",-8220.05478844275,4.72007682614834,0.000212935492801162
"4","GTR","relaxed_log_normal","coalescent_exp_population",-8252.42744223106,3.30904164696189,1.8577323862075e-18
"5","GTR","relaxed_log_normal","yule",-8225.59525546883,4.29078627861439,0.000000835706539410776
"6","GTR","strict","birth_death",-8254.0342468575,5.89602238789506,3.72526154696564e-19
"7","GTR","strict","coalescent_bayesian_skyline",-8239.51745063487,4.79420763316287,7.51140647086952e-13
"8","GTR","strict","coalescent_constant_population",-8260.15561850236,5.69369676970134,8.17859763323315e-22
"9","GTR","strict","coalescent_exp_population",-8242.08316482185,4.83590265311723,5.77358747837187e-14
"10","GTR","strict","yule",-8229.9514807087,3.63482805458061,0.0000000107193688949853
"11","HKY","relaxed_log_normal","birth_death",-8231.01068715108,4.53406341405858,0.00000000371673591089559
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-8229.61611088162,5.51397781423256,0.0000000149905815803677
"13","HKY","relaxed_log_normal","coalescent_constant_population",-8220.20589330016,3.75770993992754,0.000183072895891708
"14","HKY","relaxed_log_normal","coalescent_exp_population",-8220.62671404348,3.54246839551454,0.000120188779410706
"15","HKY","relaxed_log_normal","yule",-8227.85387368676,4.16074343105874,0.0000000873269660072243
"16","HKY","strict","birth_death",-8228.15566491324,4.53744038010841,0.000000064577630751989
"17","HKY","strict","coalescent_bayesian_skyline",-8230.85669615633,5.34953758777942,0.00000000433549952616366
"18","HKY","strict","coalescent_constant_population",-8295.37008053167,4.51243646887933,4.16133136627967e-37
"19","HKY","strict","coalescent_exp_population",-8240.51247834753,5.61898187489538,2.77706611281753e-13
"20","HKY","strict","yule",-8227.60204554743,5.23296759558212,0.000000112335220746967
"21","JC69","relaxed_log_normal","birth_death",-8223.99368533128,4.42841979325234,0.00000414578593343441
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-8223.62688228927,4.56122996289178,0.00000598284030518699
"23","JC69","relaxed_log_normal","coalescent_constant_population",-8228.23900208187,4.61346178148813,0.0000000594140606123018
"24","JC69","relaxed_log_normal","coalescent_exp_population",-8212.10896627611,2.98943313061088,0.601277258514585
"25","JC69","relaxed_log_normal","yule",-8214.3773444005,3.71412017114887,0.0622200958773092
"26","JC69","strict","birth_death",-8222.59749623552,4.29321861257898,0.000016748044017517
"27","JC69","strict","coalescent_bayesian_skyline",-8223.0448763315,4.35739826628391,0.0000107070390508402
"28","JC69","strict","coalescent_constant_population",-8225.29548394045,4.821968394701,0.00000112782812661313
"29","JC69","strict","coalescent_exp_population",-8213.31156909339,3.1390669217045,0.180630469526889
"30","JC69","strict","yule",-8213.46263060411,3.04969685706171,0.155305140305059
"31","TN93","relaxed_log_normal","birth_death",-8226.40239875174,4.35893341772705,0.000000372834357462054
"32","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-8272.81121779542,4.66458122191265,2.60868658190972e-27
"33","TN93","relaxed_log_normal","coalescent_constant_population",-8226.43782541814,4.57744144265989,0.000000359857303150017
"34","TN93","relaxed_log_normal","coalescent_exp_population",-8274.27581280286,4.51817534731621,6.03054238772571e-28
"35","TN93","relaxed_log_normal","yule",-8229.03227617442,5.56127377629442,0.0000000268766214179192
"36","TN93","strict","birth_death",-8228.81528513566,5.29061241741762,0.000000033389712889315
"37","TN93","strict","coalescent_bayesian_skyline",-8223.68726892325,3.82468573474444,0.00000563224876976728
"38","TN93","strict","coalescent_constant_population",-8230.4512763267,4.83928286051226,0.00000000650295483870943
"39","TN93","strict","coalescent_exp_population",-8223.91120994004,3.4505191957232,0.00000450220722899721
"40","TN93","strict","yule",-8235.97689817328,4.98377287837049,2.59038108923617e-11
