"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-7409.24875515461,5.01029660467773,0.00000000319906986923588
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-7404.96003405361,5.31207441725684,0.000000233126494870693
"3","GTR","relaxed_log_normal","coalescent_constant_population",-7412.40399647314,4.76843659113689,0.000000000136370311234392
"4","GTR","relaxed_log_normal","coalescent_exp_population",-7407.1251480788,4.98959758271395,0.0000000267481998969409
"5","GTR","relaxed_log_normal","yule",-7404.75518786105,5.53085434058487,0.000000286124604283226
"6","GTR","strict","birth_death",-7412.17639062317,5.46715863221075,0.000000000171225245028064
"7","GTR","strict","coalescent_bayesian_skyline",-7409.35345946834,5.17873639273671,0.00000000288105281456027
"8","GTR","strict","coalescent_constant_population",-7406.31670137391,5.40143274878641,0.0000000600341689360212
"9","GTR","strict","coalescent_exp_population",-7411.41182307824,5.15162683199752,0.000000000367802995695721
"10","GTR","strict","yule",-7531.80414273619,4.76000612072183,1.90500083861471e-62
"11","HKY","relaxed_log_normal","birth_death",-7407.91869905387,5.68086447803861,0.0000000120965005790211
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-7426.80426211463,7.16991850134111,7.59913090099092e-17
"13","HKY","relaxed_log_normal","coalescent_constant_population",-7397.07494201815,4.34483695264745,0.00061950325740375
"14","HKY","relaxed_log_normal","coalescent_exp_population",-7402.18409918188,5.21398534948081,0.00000374252604089709
"15","HKY","relaxed_log_normal","yule",-7426.50994949159,6.18843365563967,1.01995796500592e-16
"16","HKY","strict","birth_death",-7410.41685212838,5.25573232745324,0.00000000099477681642691
"17","HKY","strict","coalescent_bayesian_skyline",-7407.57257488568,5.42979242679699,0.0000000170993486239985
"18","HKY","strict","coalescent_constant_population",-7400.16423178448,4.51341164258673,0.0000282086365823055
"19","HKY","strict","coalescent_exp_population",-7408.49324370413,5.47089562513667,0.00000000680985993339875
"20","HKY","strict","yule",-7401.77613739581,4.95209700298031,0.00000562782239581448
"21","JC69","relaxed_log_normal","birth_death",-7401.78712253252,4.82308152081694,0.00000556633832121043
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-7390.03476061001,3.43691701015059,0.707221624387327
"23","JC69","relaxed_log_normal","coalescent_constant_population",-7395.79592787323,3.71122822672547,0.00222593449480555
"24","JC69","relaxed_log_normal","coalescent_exp_population",-7399.10730636309,4.09156693664696,0.0000811706407144243
"25","JC69","relaxed_log_normal","yule",-7396.55565239279,4.05550689315992,0.00104128164515994
"26","JC69","strict","birth_death",-7392.75395879308,3.6092425357188,0.0466254208993745
"27","JC69","strict","coalescent_bayesian_skyline",-7399.79521192819,4.32624749657106,0.0000407986115065329
"28","JC69","strict","coalescent_constant_population",-7394.32574060937,4.0237710092159,0.00968292561872464
"29","JC69","strict","coalescent_exp_population",-7391.31809927597,3.97456343482865,0.195978590743266
"30","JC69","strict","yule",-7393.00129988336,3.89043920524378,0.0364085928821027
"31","TN93","relaxed_log_normal","birth_death",-7412.05569811985,5.82992634173643,0.000000000193189662850777
"32","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-7408.46834519309,5.96148577968468,0.00000000698154377282741
"33","TN93","relaxed_log_normal","coalescent_constant_population",-7409.81497832598,5.64290177586606,0.00000000181600118066441
"34","TN93","relaxed_log_normal","coalescent_exp_population",-7422.57041844471,5.77350261247506,5.24202235538788e-15
"35","TN93","relaxed_log_normal","yule",-7416.49133618219,6.32051780314283,2.28881531291119e-12
"36","TN93","strict","birth_death",-7400.09336688022,4.58872166150269,0.0000302801716434936
"37","TN93","strict","coalescent_bayesian_skyline",-7413.06832133862,4.94549318747951,7.01790053113421e-11
"38","TN93","strict","coalescent_constant_population",-7413.62704965326,5.18251841970427,4.01378942569432e-11
"39","TN93","strict","coalescent_exp_population",-7406.19061102249,5.32116792536747,0.0000000681018401315297
"40","TN93","strict","yule",-7408.94605439555,5.30035789395399,0.00000000432997107021523
