"","x"
"1",0.120002707276601
"2",0.186192078134638
"3",0.185952848735426
"4",0.0467174280173811
"5",0.0272579367691569
"6",0.372690254389759
"7",0.13216213104503
"8",0.099836660208031
"9",0.305805350888003
"10",0.160153698561323
"11",0.192685568429322
"12",0.206568864422033
"13",0.15926685886489
"14",0.245180374342236
"15",0.0700093978415415
"16",0.395665069515927
"17",0.131173078101277
"18",0.103711239744353
"19",0.108911805960835
"20",0.170785139458915
"21",0.0545540856603764
"22",0.131818846024491
"23",0.520906890051561
"24",0.0720741200739845
"25",0.125454014052827
"26",0.251699759826892
"27",0.391018493144571
"28",0.237007742273265
"29",0.27544681841653
"30",0.0821890868762371
"31",0.13792590935614
"32",0.199295932212335
"33",0.151525092108257
"34",0.0757696420871798
"35",0.24429111415811
"36",0.358087397194239
"37",0.0998728198638915
"38",0.057661367974886
"39",0.196783802484128
"40",0.241432798715132
"41",0.239441278502439
"42",0.0663339085024772
"43",0.136718103936575
"44",0.125401684694854
"45",0.20947778656585
"46",0.106821294865031
"47",0.131859581163446
"48",0.484691239713466
"49",0.105094375600695
"50",0.111862278813006
"51",0.0567970074586484
"52",0.0573320117014995
"53",0.270008743436169
"54",0.355975220406278
"55",0.216630516166109
"56",0.195690087570788
"57",0.0713471358423423
"58",0.119096073602514
"59",0.298374088385735
"60",0.0787224458288072
"61",0.243340824681351
"62",0.107527267775473
"63",0.221900591522373
"64",0.222964631411454
"65",0.109609991464302
"66",0.0805537369725056
"67",0.384260707634162
"68",0.246561482887004
"69",0.38147822031153
"70",0.031500246332324
"71",0.340687833706108
"72",0.305798378727541
"73",0.22218053174987
"74",0.0640604570277966
"75",0.20685833028822
"76",0.138928687703094
"77",0.171055717900543
"78",0.14418157678635
"79",0.170615691143921
"80",0.0824553146705246
"81",0.26620678735727
"82",0.216447735093302
"83",0.156696255203865
"84",0.0764158498175767
"85",0.0609074678683813
"86",0.0368948696519619
"87",0.0672186235594756
"88",0.379800058727365
"89",0.163211496812215
"90",0.082041119936053
"91",0.0526265744781429
"92",0.169610970850714
"93",0.0808143821687997
"94",0.197386377828358
"95",0.182294605428406
"96",0.196466832800713
"97",0.203297647640261
"98",0.149428698284005
"99",0.0167262002986778
"100",0.116411118258624
"101",0.119681308827516
"102",0.248085650413929
"103",0.155230159706836
"104",0.197258039306971
"105",0.0788918503200077
"106",0.201152654198935
"107",0.123101817245168
"108",0.396650474827383
"109",0.186962209836605
"110",0.221701119599825
"111",0.14417190712855
"112",0.180307121250928
"113",0.139732900656457
"114",0.103712867661146
"115",0.0932822657153529
"116",0.237830234248213
"117",0.268475355708459
"118",0.0775298616546972
"119",0.0627904484138207
"120",0.177556374632189
"121",0.234800569319459
"122",0.166268802671225
"123",0.306201929895812
"124",0.184292298727541
"125",0.0752007354044477
"126",0.10791748666623
"127",0.312035693562472
"128",0.0692226777165901
"129",0.344509103400664
"130",0.403262369413834
"131",0.183460622576399
