"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-6391.67471386947,8.26643480764851,6.65550416858994e-23
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-6381.17594977227,7.28004905037624,2.4139944873868e-18
"3","GTR","relaxed_log_normal","coalescent_constant_population",-6370.73389581792,6.36178345684587,8.27299355723747e-14
"4","GTR","relaxed_log_normal","coalescent_exp_population",-6366.12101783772,5.57662128594408,8.33700647137706e-12
"5","GTR","relaxed_log_normal","yule",-6349.7694605961,4.89268934972823,0.000105293416867251
"6","GTR","strict","birth_death",-6375.43806814051,6.93158239901978,7.49318757807038e-16
"7","GTR","strict","coalescent_bayesian_skyline",-6365.41384907557,6.20634726807146,1.69094557586812e-11
"8","GTR","strict","coalescent_constant_population",-6380.81967160125,5.98477274471519,3.44719552820429e-18
"9","GTR","strict","coalescent_exp_population",-6619.79506500096,5.6423143581668,5.64639496241585e-122
"10","GTR","strict","yule",-6379.41956035004,7.53552835651408,1.39806224662637e-17
"11","HKY","relaxed_log_normal","birth_death",-6351.32224651389,4.48542225452835,0.00002228614046685
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-6390.315064584,7.47291376457998,2.5922037931895e-22
"13","HKY","relaxed_log_normal","coalescent_constant_population",-6366.99685049465,5.92941750296941,3.47248875980894e-12
"14","HKY","relaxed_log_normal","coalescent_exp_population",-6351.13211496814,4.37231707871073,0.0000269530517189569
"15","HKY","relaxed_log_normal","yule",-6344.74399141003,4.04903878826667,0.0160300455216712
"16","HKY","strict","birth_death",-6371.88546073572,7.02830385722644,2.61543780365347e-14
"17","HKY","strict","coalescent_bayesian_skyline",-6381.81487344625,6.20763030549106,1.27425177738687e-18
"18","HKY","strict","coalescent_constant_population",-6352.61250444135,4.16073858236779,0.00000613314122875087
"19","HKY","strict","coalescent_exp_population",-6359.19102918705,5.01619642941803,0.00000000852444217783748
"20","HKY","strict","yule",-6362.58681048557,5.5202734603303,0.000000000285691217309049
"21","JC69","relaxed_log_normal","birth_death",-6340.63644177532,2.98082352981307,0.974587633086654
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-6352.6940781841,4.95183973253116,0.00000565270002369812
"23","JC69","relaxed_log_normal","coalescent_constant_population",-6347.80287728265,4.23152010914983,0.000752449746823052
"24","JC69","relaxed_log_normal","coalescent_exp_population",-6347.45886053363,4.39562631589386,0.00106140731454118
"25","JC69","relaxed_log_normal","yule",-6351.39492720605,4.65364875169571,0.0000207238309012938
"26","JC69","strict","birth_death",-6347.63132804304,4.24114110994692,0.000893265145602465
"27","JC69","strict","coalescent_bayesian_skyline",-6345.93989826575,3.77644067610422,0.00484795977102429
"28","JC69","strict","coalescent_constant_population",-6347.36329876513,3.68357000638566,0.00116784182483568
"29","JC69","strict","coalescent_exp_population",-6348.29661189555,3.92686806264669,0.000459252239200773
"30","TN93","relaxed_log_normal","birth_death",-6368.64906760928,6.65859897423355,6.65414212755399e-13
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-6374.81313856536,6.13220445077701,1.39981315498996e-15
"32","TN93","relaxed_log_normal","coalescent_constant_population",-6356.46514219002,4.5678053944927,0.00000013016782564502
"33","TN93","relaxed_log_normal","coalescent_exp_population",-6360.33659345866,5.81786483100994,0.00000000271115112950155
"34","TN93","relaxed_log_normal","yule",-6359.67915386459,5.12213578989864,0.00000000523210095577483
"35","TN93","strict","birth_death",-6368.1174941403,6.37338934532885,1.1322739016148e-12
"36","TN93","strict","coalescent_bayesian_skyline",-6366.28835927467,4.91004384006405,7.0523632872914e-12
"37","TN93","strict","coalescent_constant_population",-6365.38555957946,5.80324391276222,1.73946462815851e-11
"38","TN93","strict","coalescent_exp_population",-6351.86510204845,3.95122764030914,0.0000129501768828732
"39","TN93","strict","yule",-6359.556429357,5.15462669662891,0.00000000591527162282838
