"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-7409.77804224762,5.49073281063441,0.00000000219969543630911
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-7421.47688105398,5.81799253681966,1.82650731349355e-14
"3","GTR","relaxed_log_normal","coalescent_constant_population",-7423.83712629343,7.30351156171568,1.72416939587877e-15
"4","GTR","relaxed_log_normal","coalescent_exp_population",-7407.84253142932,6.55179745415585,0.0000000152385702620464
"5","GTR","relaxed_log_normal","yule",-7422.77750744496,6.31718566387041,4.97469605045904e-15
"6","GTR","strict","birth_death",-7448.86210371126,7.8741181459778,2.33544868737633e-26
"7","GTR","strict","coalescent_bayesian_skyline",-7420.8330417334,6.55962728748554,3.47726092004236e-14
"8","GTR","strict","coalescent_constant_population",-7433.3886837712,7.4968204505257,1.22571986842883e-19
"9","GTR","strict","coalescent_exp_population",-7407.05331533753,6.03862547416513,0.0000000335503005896098
"10","GTR","strict","yule",-7399.43851336374,4.5590178433736,0.0000680397788775241
"11","HKY","relaxed_log_normal","birth_death",-7399.41698974144,4.18606292980997,0.0000695201153321136
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-7410.62244865188,5.66804730128986,0.000000000945456412852043
"13","HKY","relaxed_log_normal","coalescent_constant_population",-7399.34263543175,4.82216096292606,0.000074886261536362
"14","HKY","relaxed_log_normal","coalescent_exp_population",-7411.57821832381,5.5789052991617,0.00000000036354319311026
"15","HKY","relaxed_log_normal","yule",-7405.8861207275,5.17002564635094,0.000000107795987152806
"16","HKY","strict","birth_death",-7410.01027927562,5.89986545144485,0.00000000174382658395311
"17","HKY","strict","coalescent_bayesian_skyline",-7402.57708660232,4.25495937382792,0.00000294915674120997
"18","HKY","strict","coalescent_constant_population",-8326.16307097625,3.73683043988406,0
"19","HKY","strict","coalescent_exp_population",-7404.91537191533,4.91743539513408,0.000000284572838893613
"20","HKY","strict","yule",-7407.48634347425,5.08016079381394,0.0000000217587872210621
"21","JC69","relaxed_log_normal","birth_death",-7392.15758225454,3.56825055084593,0.0988168708578381
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-7402.92372192198,4.64124091353635,0.00000208524000595154
"23","JC69","relaxed_log_normal","coalescent_constant_population",-7401.36873183933,4.83389828487832,0.00000987369393249517
"24","JC69","relaxed_log_normal","coalescent_exp_population",-7392.52488106759,3.68614602021553,0.0684408271557759
"25","JC69","relaxed_log_normal","yule",-7397.27017594538,4.35524733457413,0.000594921780760375
"26","JC69","strict","birth_death",-7403.56228528375,4.78975716899485,0.00000110111202131313
"27","JC69","strict","coalescent_bayesian_skyline",-7394.37064820438,3.96535016597637,0.0108070899760925
"28","JC69","strict","coalescent_constant_population",-7407.34567589532,4.92177275638635,0.0000000250452769549016
"29","JC69","strict","coalescent_exp_population",-7390.04019973415,3.08188962935905,0.821104896662233
"30","TN93","relaxed_log_normal","birth_death",-7412.13955189942,6.6120589579289,0.000000000207382422374688
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-7414.00686094796,5.85027548371081,3.20486637996015e-11
"32","TN93","relaxed_log_normal","coalescent_constant_population",-7407.18674689573,4.77316424757174,0.0000000293594439527711
"33","TN93","relaxed_log_normal","coalescent_exp_population",-7403.89081185412,4.64934950247246,0.000000792782814836949
"34","TN93","relaxed_log_normal","yule",-7406.57596928524,5.33101295184008,0.0000000540760762805026
"35","TN93","strict","birth_death",-7417.00810982311,6.81675131103454,1.59361754305571e-12
"36","TN93","strict","coalescent_bayesian_skyline",-7403.0073055311,5.60742506665275,0.00000191803332325203
"37","TN93","strict","coalescent_constant_population",-7416.06281378851,6.04624896168222,4.10129448046955e-12
"38","TN93","strict","coalescent_exp_population",-7402.36538071041,5.13688132116268,0.00000364452182740548
"39","TN93","strict","yule",-7408.77862662929,6.23981901091893,0.00000000597589890627634
